Time,x,y,vx,vy,ax,ay
0.0,0.9997499609356694,-0.015809411321351205,-0.025003906433058533,-1.5809411321351206,-2.5003906433058534,0.019769794906913725
0.01,0.9992498828245985,-0.03161289022109402,-0.050007811107086346,-1.5803478899742815,-2.5003904674027813,0.05932421608390664
0.02,0.9984998282684326,-0.04740648002086495,-0.07500545561658527,-1.5793589799770926,-2.4997644509498924,0.09889099971889996
0.03,0.9974999225037412,-0.06318622379590484,-0.09999057646914403,-1.577974377503989,-2.498512085255876,0.13846024731037193
0.04,0.9962503534372499,-0.07894816536639479,-0.12495690664913103,-1.5761941570489952,-2.4966330179987013,0.1780220454993719
0.05,0.9947513716653988,-0.09468835029003131,-0.14989817718510656,-1.5740184923636515,-2.494127053597554,0.21756646853437428
0.06,0.9930032904781931,-0.11040282685559336,-0.17480811872056692,-1.5714476565562052,-2.490994153546036,0.2570835807446364
0.07,0.9910064858473169,-0.12608764707725326,-0.19968046308763138,-1.5684820221659908,-2.487234436706444,0.2965634390214535
0.08,0.988761396398484,-0.1417388676893825,-0.22450894488328094,-1.5651220612129237,-2.482848179564955,0.3359960953066998
0.09,0.9862685233680065,-0.15735255114160293,-0.24928730304775643,-1.5613683452220433,-2.4778358164475485,0.3753715990880412
0.1,0.9835284305435593,-0.17292476659383335,-0.27400928244472167,-1.5572215452230413,-2.4721979396965224,0.41467999990020205
0.11,0.9805417441891313,-0.1884515909110806,-0.29866863544279615,-1.5526824317247248,-2.465935299807446,0.45391134983166537
0.12,0.9773091529541507,-0.20392910965772423,-0.32325912349806035,-1.547751874664363,-2.45904880552642,0.4930557060361795
0.13,0.9738314077667793,-0.21935341809104303,-0.3477745187371356,-1.5424308433318785,-2.4515395239075266,0.5321031332484485
0.14,0.970109321711375,-0.2347206221537315,-0.37220860554043894,-1.5367204062688449,-2.4434086803303354,0.5710437063033701
0.15,0.9661437698901228,-0.25002683946515414,-0.39655518212521285,-1.530621731142263,-2.4346576584773882,0.609867512658196
0.16,0.9619356892688435,-0.26526820031108506,-0.42080806212792815,-1.5241360845930934,-2.42528800027153,0.6485646549169696
0.17,0.957486078506987,-0.28044084863168034,-0.4449610761856586,-1.5172648320595272,-2.415301405773046,0.6871252533566118
0.18,0.9527959977718268,-0.2955409430074302,-0.4690080735160235,-1.510009437574987,-2.40469973303649,0.7255394484540104
0.19,0.9478665685368738,-0.31056465764283875,-0.49294292349529517,-1.5023714635408523,-2.3934849979271635,0.7637974034134727
0.2,0.9426989733645311,-0.32550818334757786,-0.5167595172342669,-1.4943525704739133,-2.381659373897178,0.8018893066938934
0.21,0.9372944556730164,-0.3403677285148635,-0.5404517691514777,-1.4859545167285633,-2.369225191721076,0.8398053745350014
