Time,x,y,vx,vy,ax,ay
0.0,4.99996,0.014142135623730952,-0.004,1.4142135623730951,-0.4,0.0
0.01,4.999879999840003,0.02828415810901927,-0.008000015999711998,1.4142022485288315,-0.4000015999711998,-0.0011313844263758275
0.02,4.999759999680026,0.042425954315612135,-0.012000015997663961,1.4141796206592863,-0.39999999979519635,-0.002262786954522318
0.03,4.999600000000116,0.05656741110235176,-0.01599996799097584,1.4141456786739621,-0.3999951993311879,-0.003394198532404596
0.04,4.99940000160036,0.07070841532808067,-0.019999839975615608,1.4141004225728917,-0.3999871984639769,-0.004525610107046407
0.05,4.999160005600894,0.08484885385254713,-0.02399959994665539,1.4140438524466457,-0.39997599710397813,-0.005657012624602557
0.06,4.998880013441909,0.09898861353731055,-0.027999215898527614,1.4139759684763413,-0.39996159518722246,-0.006788397030431346
0.07,4.998560026883656,0.11312758124664704,-0.03199865582528126,1.4138967709336496,-0.39994399267536446,-0.007919754269167094
0.08,4.9982000480064475,0.12726564384845507,-0.03599788772083811,1.4138062601808017,-0.39992318955568507,-0.00905107528479262
0.09,4.997800079210655,0.14140268821516103,-0.0399968795792491,1.4137044366705946,-0.39989918584109857,-0.010182351020711836
0.1,4.997360123216705,0.15553860122462498,-0.043995599394950666,1.4135913009463965,-0.3998719815701568,-0.011313572419822325
0.11,4.996880183065075,0.1696732697610465,-0.047994015163021195,1.4134668536421506,-0.39984157680705307,-0.012444730424587946
0.12,4.996360262116281,0.18380658071587028,-0.05199209487943747,1.4133310954823795,-0.3998079716416277,-0.013575815977111506
0.13,4.995800364050868,0.19793842098869216,-0.05598980654133119,1.4131840272821874,-0.39977116618937186,-0.014706820019207463
0.14,4.995200492869396,0.2120686774881648,-0.0599871181472455,1.4130256499472627,-0.3997311605914308,-0.015837733492474585
0.15,4.994560652892422,0.22619723713290357,-0.06398399769739159,1.412855964473879,-0.3996879550146088,-0.01696854733836874
0.16,4.993880848760483,0.24032398685239253,-0.06798041319390531,1.4126749719488962,-0.3996415496513719,-0.01809925249827565
0.17,4.993161085434072,0.2544488135878901,-0.07197633264110383,1.4124826735497604,-0.3995919447198514,-0.019229839913583686
0.18,4.992401368193614,0.26857160429333515,-0.0759717240457423,1.412279070544503,-0.3995391404638474,-0.020360300525756724
0.19,4.991601702639442,0.28269224593625253,-0.07996655541727062,1.4120641642917389,-0.3994831371528316,-0.02149062527640697
0.2,4.990762094691761,0.29681062549865916,-0.08396079476809011,1.411837956240665,-0.39942393508194945,-0.022620805107367824
0.21,4.9898825505906235,0.3109266299779697,-0.08795441011381035,1.4116004479310575,-0.399361534572024,-0.023750830960766876
0.22,4.988963076895889,0.3250401463879024,-0.09194736947350592,1.4113516409932665,-0.3992959359695567,-0.024880693779098732
0.23,4.988003680487189,0.33915106175938453,-0.09593964086997323,1.4110915371482136,-0.3992271396467308,-0.026010384505298054
0.24,4.987004368563889,0.3532592631414584,-0.09993119232998735,1.4108201382073855,-0.3991551460014122,-0.027139894082812473
0.25,4.985965148645044,0.3673646376021867,-0.10392199188455886,1.4105374460728288,-0.39907995545715236,-0.028269213455675676
0.26,4.984886028569352,0.3814670722295581,-0.10791200756919074,1.410243462737143,-0.39900156846318846,-0.029398333568580348
0.27,4.9837670164951104,0.39556645413239283,-0.1119012074241352,1.4099381902834736,-0.3989199854944459,-0.03052724536695131
0.28,4.982608120900164,0.4096626704412479,-0.11588955949465059,1.4096216308855034,-0.39883520705153824,-0.0316559397970185
0.29,4.981409350581851,0.42375560830932235,-0.11987703183125828,1.4092937868074444,-0.39874723366076964,-0.03278440780589018
0.3,4.980170714656951,0.4378451549133626,-0.12386359248999962,1.4089546604040282,-0.3986560658741332,-0.033912640341625916
0.31,4.9788922225616234,0.45193119745456756,-0.12784920953269277,1.408604254120495,-0.39856170426931403,-0.03504062835330983
0.32,4.977573884051352,0.4660136231594934,-0.13183385102718964,1.4082425704925838,-0.3984641494496874,-0.0361683627911237
0.33,4.976215709200876,0.4800923192809586,-0.13581748504763283,1.4078696121465197,-0.3983634020443202,-0.03729583460642016
0.34,4.974817708404128,0.4941671730989486,-0.13980007967471253,1.4074853817990018,-0.3982594627079697,-0.038423034751795836
0.35000000000000003,4.973379892374169,0.5082380719215205,-0.14378160299592338,1.4070898822571902,-0.398152332121084,-0.039549954181164644
0.36,4.971902272143111,0.5223049030857074,-0.1477620231058214,1.406683116418692,-0.39804201098980085,-0.04067658384983094
0.37,4.970384859062048,0.5363675539584228,-0.15174130810628086,1.4062650872715463,-0.39792850004594704,-0.04180291471456276
0.38,4.968827664800981,0.5504259119373649,-0.15571942610675124,1.4058357978942098,-0.397811800047038,-0.0429289377336652
0.39,4.967230701348735,0.5644798644519203,-0.15969634522451398,1.4053952514555392,-0.3976919117762752,-0.04405464386705352
0.4,4.965593981012886,0.5785292989640681,-0.16367203358493945,1.404943451214776,-0.3975688360425459,-0.04518002407632651
0.41000000000000003,4.963917516419669,0.5925741029692834,-0.16764645932174366,1.4044804005215277,-0.39744257368042135,-0.04630506932483985
0.42,4.962201320513897,0.6066141639974408,-0.1716195905772452,1.4040061028157498,-0.39731312555015436,-0.047429770577779314
0.43,4.96044540655887,0.6206493696137181,-0.17559139550262198,1.4035205616277275,-0.39718049253767757,-0.04855411880223418
0.44,4.958649788136288,0.6346796074194986,-0.179561842258168,1.4030237805780548,-0.39704467555460154,-0.04967810496727056
0.45,4.956814479146153,0.6487047650532747,-0.1835308990135501,1.4025157633776146,-0.3969056755382112,-0.05080172004400467
