Time,x,y,vx,vy,ax,ay
0.0,1.9999975,0.00223606797749979,-0.0025,2.23606797749979,-2.5,0.0
0.001,1.9999924999984375,0.004472133159909367,-0.005000001562495604,2.236065182409577,-2.500001562495605,-0.002795090212660697
0.002,1.999984999996875,0.006708192752131531,-0.007500001562464354,2.236059592222164,-2.4999999999687494,-0.005590187413023996
0.003,1.9999750000000003,0.008944243959065588,-0.009999996874862303,2.2360512069340572,-2.4999953123979495,-0.008385288107169268
0.004,1.9999625000156256,0.011180283985610846,-0.012499984374627928,2.2360400265452562,-2.4999874997656244,-0.011180388801119096
0.005,1.999947500054689,0.013416310036670102,-0.014999960936686032,2.2360260510592553,-2.4999765620581047,-0.01397548600084367
0.006,1.999930000131253,0.015652319317153145,-0.017499923435951657,2.236009280483043,-2.4999624992656253,-0.01677057621226513
0.007,1.9999100002625056,0.017888309031980246,-0.019999868747333987,2.235989714827102,-2.4999453113823282,-0.019565655941261945
0.008,1.99988750046876,0.020124276386085653,-0.022499793745740248,2.235967354105408,-2.4999249984062613,-0.022360721693673268
0.009000000000000001,1.9998625007734538,0.022360218584421086,-0.02499969530607963,2.235942198335433,-2.4999015603393815,-0.025155769975303346
0.01,1.9998350012031505,0.024596132831959227,-0.02749957030326718,2.2359142475381413,-2.4998749971875514,-0.02795079729192584
0.011,1.9998050017875382,0.02683201633369722,-0.02999941561222772,2.235883501737992,-2.499845308960541,-0.030745800149288214
0.012,1.9997725025594302,0.02906786629466016,-0.03249922810789975,2.235849960962939,-2.4998124956720287,-0.03354077505311611
0.013000000000000001,1.9997375035547649,0.03130367991990459,-0.03499900466523935,2.23581362524443,-2.4997765573395982,-0.0363357185091177
0.014,1.9997000048126057,0.033539454414521996,-0.037498742159224094,2.2357744946174067,-2.4997374939847434,-0.0391306270229881
0.015,1.9996600063751409,0.0357751869836423,-0.039998437464856956,2.2357325691203065,-2.499695305632864,-0.04192549710041365
0.016,1.9996175082876837,0.03801087483243736,-0.04249808745717022,2.2356878487950596,-2.4996499923132673,-0.044720325247076406
0.017,1.9995725105986724,0.04024651516612445,-0.04499768901122939,2.235640333687091,-2.4996015540591703,-0.047515107968658425
0.018000000000000002,1.9995250133596703,0.04248210518996977,-0.04749723900213709,2.23559002384532,-2.4995499909076964,-0.05030984177084617
0.019,1.9994750166253652,0.04471764210929193,-0.04999673430503697,2.235536919322161,-2.499495302899877,-0.053104523159334845
0.02,1.99942252045357,0.04695312312946545,-0.05249617179511762,2.235481020173521,-2.4994374900806515,-0.055899148639832814
0.021,1.9993675249052225,0.04918854545592426,-0.05499554834761649,2.235422326458803,-2.4993765524988687,-0.05869371471806596
0.022,1.9993100300443847,0.05142390629416516,-0.05749486083782377,2.235360838240903,-2.4993124902072825,-0.06148821789978202
0.023,1.9992500359382437,0.053659202849751376,-0.05999410614108633,2.235296555586212,-2.4992453032625583,-0.064282654690755
0.024,1.9991875426571108,0.05589443232831599,-0.0624932811328116,2.2352294785646154,-2.4991749917252686,-0.06707702159678958
0.025,1.9991225502744223,0.05812959193556549,-0.06499238268847149,2.2351596072494915,-2.499101555659894,-0.06987131512372538
0.026000000000000002,1.9990550588667386,0.0603646788772832,-0.06749140768360631,2.235086941717714,-2.4990249951348242,-0.07266553177744146
0.027,1.9989850685137447,0.06259969035933285,-0.06999035299382866,2.23501148204965,-2.498945310222354,-0.07545966806386052
0.028,1.9989125792982498,0.06483462358766201,-0.07248921549482736,2.234933228329161,-2.4988625009986905,-0.07825372048895347
0.029,1.9988375913061875,0.06706947576830562,-0.0749879920623713,2.2348521806436024,-2.4987765675439473,-0.08104768555874373
0.03,1.9987601046266152,0.06930424410738945,-0.07748667957231345,2.234768339083823,-2.4986875099421475,-0.08384155977931151
0.031,1.9986801193517147,0.07153892581113361,-0.07998527490059468,2.234681703744166,-2.4985953282812217,-0.08663533965679837
0.032,1.9985976355767916,0.07377351808585608,-0.08248377492324768,2.234592274722469,-2.4985000226530087,-0.08942902169741136
0.033,1.9985126534002753,0.07600801813797614,-0.08498217651640094,2.2345000521200613,-2.498401593153256,-0.09222260240742763
0.034,1.998425172923719,0.0782424231740179,-0.08748047655628256,2.234405036041768,-2.498300039881621,-0.09501607829319866
0.035,1.9983351942517997,0.08047673040061382,-0.08997867191922423,2.2343072265959067,-2.4981953629416678,-0.0978094458611547
0.036000000000000004,1.998242717492318,0.0827109370245081,-0.0924767594816651,2.234206623894289,-2.4980875624408685,-0.10060270161780906
0.037,1.998147742756198,0.08494504025256032,-0.09497473612015571,2.234103228052219,-2.497976638490607,-0.10339584206976263
0.038,1.9980502701574867,0.08717903729174882,-0.09747259871136188,2.2339970391884956,-2.497862591206169,-0.10618886372370799
0.039,1.9979502998133547,0.08941292534917424,-0.09997034413206864,2.233888057425409,-2.4977454207067553,-0.1089817630864342
0.04,1.9978478318440955,0.09164670163206298,-0.10246796925918411,2.233776282888744,-2.497625127115472,-0.1117745366648308
0.041,1.9977428663731258,0.09388036334777076,-0.10496547096974344,2.2336617157077785,-2.497501710559333,-0.11456718096589233
0.042,1.997635403526985,0.09611390770378604,-0.10746284614091271,2.233544356015282,-2.4973751711692627,-0.11735969249672278
0.043000000000000003,1.997525443435335,0.09834733190773357,-0.1099600916499928,2.2334242039475174,-2.497245509080091,-0.12015206776453977
0.044,1.9974129862309604,0.10058063316737781,-0.11245720437442336,2.2333012596442408,-2.4971127244305564,-0.12294430327667911
0.045,1.9972980320497686,0.10281380869062651,-0.11495418119178667,2.2331755232487,-2.4969768173633082,-0.12573639554059918
0.046,1.9971805810307888,0.10504685568553414,-0.11745101897981157,2.233046994907636,-2.4968377880249006,-0.1285283410638851
0.047,1.9970606333161725,0.10727977136030542,-0.11994771461637736,2.2329156747712817,-2.496695636565796,-0.13132013635425327
0.048,1.996938189051193,0.10951255292329878,-0.12244426497951773,2.2327815629933623,-2.4965503631403667,-0.1341117779195558
0.049,1.9968132483842456,0.11174519758302988,-0.12494066694742462,2.2326446597310943,-2.4964019679068907,-0.13690326226778476
0.05,1.996685811466847,0.11397770254817506,-0.12743691739845217,2.2325049651451874,-2.4962504510275565,-0.13969458590707662
0.051000000000000004,1.996555878453636,0.1162100650275749,-0.12993301321112063,2.232362479399842,-2.496095812668457,-0.14248574534571662
0.052000000000000005,1.9964234495023718,0.11844228223023766,-0.13242895126412024,2.2322172026627496,-2.495938052999594,-0.145276737092143
0.053,1.9962885247739355,0.12067435136534276,-0.13492472843631512,2.2320691351050947,-2.495777172194877,-0.14806755765495175
0.054,1.9961511044323288,0.12290626964224431,-0.13742034160674724,2.2319182769015518,-2.495613170432123,-0.15085820354290055
0.055,1.996011188644674,0.1251380342704746,-0.1399157876546403,2.231764628230287,-2.4954460478930547,-0.1536486712649134
0.056,1.9958687775812147,0.12736964245974755,-0.1424110634594036,2.231608189272957,-2.495275804763305,-0.15643895733008506
0.057,1.995723871415314,0.12960109141996226,-0.144906165900636,2.2314489602147094,-2.49510244123241,-0.15922905824768513
0.058,1.995576470323456,0.13183237836120645,-0.14740109185812983,2.231286941244182,-2.494925957493816,-0.16201897052716274
0.059000000000000004,1.9954265744852442,0.13406350049375995,-0.1498958382118747,2.231122132553504,-2.4947463537448726,-0.1648086906781507
0.06,1.995274184083402,0.13629445502809825,-0.15239040184206154,2.2309545343382933,-2.4945636301868404,-0.1675982152104701
0.061,1.995119299303773,0.13852523917489593,-0.15488477962908642,2.2307841467976592,-2.494377787024884,-0.17038754063413453
0.062,1.9949619203353195,0.14075585014503011,-0.1573789684535545,2.2306109701342,-2.494188824468073,-0.17317666345935437
0.063,1.9948020473701231,0.1429862851495841,-0.15987296519628388,2.2304350045540033,-2.493996742729387,-0.17596558019654138
0.064,1.9946396806033848,0.14521654139985077,-0.1623667667383096,2.230256250266647,-2.4938015420257074,-0.17875428735631296
0.065,1.994474820233424,0.14744661610733598,-0.16486036996088743,2.2300747074851976,-2.493603222577825,-0.1815427814494966
0.066,1.9943074664616784,0.14967650648376218,-0.16735377174549787,2.2298903764262104,-2.493401784610434,-0.18433105898713417
0.067,1.9941376194927045,0.1519062097410719,-0.16984696897385002,2.2297032573097297,-2.4931972283521344,-0.18711911648048624
0.068,1.9939652795341767,0.1541357230914312,-0.17233995852788545,2.2295133503592885,-2.4929895540354345,-0.18990695044103675
0.069,1.993790446796887,0.15636504374723312,-0.1748327372897822,2.229320655801908,-2.4927787618967443,-0.19269455738049704
0.07,1.993613121494745,0.1585941689211012,-0.17732530214195857,2.229125173868097,-2.4925648521763804,-0.1954819338108105
0.07100000000000001,1.993433303844778,0.16082309582589305,-0.17981764996707714,2.228926904791853,-2.4923478251185642,-0.19826907624415668
0.07200000000000001,1.99325099406713,0.1630518216747037,-0.18230977764804857,2.22872584881066,-2.4921276809714206,-0.20105598119295578
0.073,1.9930661923850619,0.1652803436808692,-0.18480168206803554,2.22852200616549,-2.491904419986983,-0.2038426451698734
