Time,x,y,vx,vy,ax,ay
0.0,-0.09988866213151928,0.0031622776601683794,0.011133786848072562,0.31622776601683794,1.1133786848072562,0.0
0.01,-0.0996658763600541,0.006327304458856641,0.022278577146518805,0.3165026798688262,1.1144790298446243,0.0274913851988228
0.02,-0.09933153120478755,0.009497844088717825,0.03343451552665508,0.3170539629861184,1.1155938380136277,0.055128311729217734
0.03,-0.09888551409293943,0.012676680448439993,0.04460171118481243,0.3178836359722167,1.1167195658157356,0.08296729860983292
0.04,-0.09832771189637012,0.015866623410469433,0.05578021965693128,0.31899429620294406,1.117850847211885,0.11106602307273676
0.05,-0.09765801166316561,0.019070514737838253,0.06697002332045006,0.3203891327368818,1.1189803663518783,0.13948365339377622
0.06,-0.09687630156101723,0.02229123418431626,0.07817101021483837,0.3220719446478007,1.1200986894388314,0.1682811910918876
0.07,-0.09598247205360523,0.025531705813203447,0.08938295074120059,0.32404716288871876,1.121194052636222,0.19752182409180724
0.08,-0.09497641733598139,0.028794904571342046,0.10060547176238463,0.3263198758138599,1.1222521021184046,0.22727129251411127
0.09,-0.09385803706021498,0.03208386315636183,0.11183802757664174,0.3288958585019785,1.1232555814257117,0.2575982688118592
0.1,-0.09262723838843019,0.03540167921678135,0.12307986717847921,0.3317816060419518,1.124183960183747,0.28857475399733096
0.11,-0.0912839384169502,0.03875152292636828,0.13432999714799843,0.3349843709586926,1.1250129969519205,0.3202764916740816
0.12,-0.08982806702272586,0.04213664497610342,0.14558713942243454,0.3385122049735141,1.1257142274436112,0.352783401482146
0.13,-0.08825957019174455,0.04556038502917299,0.15684968309813105,0.34237400530695716,1.1262543675696517,0.38618003334430906
0.14,-0.08657841389889805,0.049026180686595235,0.16811562928465013,0.3465795657422242,1.1265946186519076,0.4205560435267052
0.15,-0.08478458862008348,0.05253757701331184,0.1793825278814572,0.3511396326716605,1.1266898596807076,0.4560066929436307
0.16,-0.08287811457041035,0.05609823667675591,0.1906474049673134,0.3560659663444068,1.1264877085856198,0.49263336727463125
0.17,-0.08085904777762921,0.05971195075192307,0.20190667927811284,0.36137140751671587,1.1259274310799443,0.5305441172309077
0.18,-0.07872748711768411,0.06338265024864913,0.21315606599451006,0.36706994967260564,1.1249386716397207,0.5698542155889784
0.19,-0.07648358246008997,0.06711441841789981,0.2243904657594131,0.3731768169250681,1.123439976490303,0.6106867252462481
0.2,-0.0741275440951971,0.0709115038940845,0.23560383648928704,0.37970854761846917,1.1213370729873944,0.6531730693401093
0.21,-0.0716596536439668,0.07477833472928308,0.24678904512303068,0.3866830835198581,1.118520863374363,0.697453590138893
0.22,-0.06908027668439184,0.078719533372242,0.25793769595749605,0.3941198642958909,1.114865083446536,0.7436780776032825
0.23,-0.06638987736801384,0.08273993263927716,0.26903993163779993,0.40203992670351624,1.1102235680303907,0.7920062407625331
0.24,-0.06358903534610778,0.08684459271478596,0.2800842021906064,0.41046600755088036,1.1044270552806512,0.842608084736412
0.25,-0.06067846537914781,0.0910388192045504,0.29105699669599694,0.41942264897644255,1.097279450539049,0.89566414255622
0.26,-0.057659040066399034,0.09532818224359932,0.3019425312748774,0.42893630390489196,1.0885534578880474,0.9513654928449412
0.27,-0.0545318162062795,0.0997185366297021,0.3127223860119536,0.4390354386102788,1.0779854737076213,1.009913470538686
0.28,-0.05129806538397359,0.1042160429104445,0.32337508223059036,0.44975062807423943,1.0652696218636728,1.0715189463960604
0.29,-0.04795930948213329,0.10882718929216353,0.33387559018403046,0.4611146381719033,1.0500507953440072,1.1364010097663844
0.3,-0.044517361924742815,0.11355881415738849,0.3441947557390477,0.4731624865224948,1.0319165555017231,1.204784835059152
0.31,-0.04097437559437909,0.11841812886680363,0.35429863303637266,0.4859314709415147,1.0103877297325006,1.276898441901983
0.32,-0.037332898509525377,0.12341274037297228,0.36414770848537115,0.49946115061686597,0.9849075448998494,1.3529679675351305
0.33,-0.03359593851040937,0.12855067297434541,0.3736959999116002,0.5137932601373141,0.9548291426229049,1.4332109520448073
0.34,-0.02976703837608407,0.13384038827433126,0.3828900134325302,0.5289715299985839,0.9194013520930031,1.5178269861269755
0.35000000000000003,-0.025850362975847252,0.13929080206232325,0.39166754002368154,0.5450413787991979,0.8777526591151353,1.6069848800613993
0.36,-0.021850800233065487,0.14491129637774983,0.39995627427817637,0.5620494315426576,0.8288734254494812,1.7008052743459687
0.37,-0.01777407782950842,0.15071172442531466,0.4076722403557068,0.5800428047564831,0.7715966077530442,1.7993373213825423
0.38,-0.013626897671972872,0.15670240524512508,0.41471801575355477,0.5990680819810402,0.7045775397847961,1.9025277224557138
0.39,-0.009417090131448435,0.1628941040662536,0.4209807540524436,0.6191698821128515,0.6262738298888852,2.0101800131811234
0.4,-0.005153789874685935,0.1692979930453718,0.42633002567624995,0.640388897911821,0.5349271623806321,2.1219015798969494
0.41000000000000003,-0.0008476346306509524,0.17592558557625101,0.43061552440349826,0.6627592530879213,0.4285498727248336,2.2370355176100256
0.42,0.003489012684345344,0.18278863552909785,0.4336647314996296,0.686304995284683,0.3049207096131328,2.3545742196761723
0.43,0.007841819632330205,0.18989899065387073,0.4352806947984861,0.7110355124772867,0.16159632988565156,2.473051719260363
0.44,0.012194221370642369,0.19726838703980354,0.43524017383121627,0.73693963859328,-0.004052096726982479,2.5904126115993384
0.45,0.01652714668480046,0.20490816916423865,0.4332925314158088,0.7639782124435126,-0.19476424154074373,2.703857385023257
0.46,0.02081874590896942,0.21282891808039986,0.42915992241689616,0.7920748916161213,-0.4132608998912639,2.8096679172608763
